gia_ban,log_gia_ban,dien_tich_m2,log_dien_tich,quan_huyen,phuong,ten_duong,loai_hinh,so_phong_ngu,so_tang,so_wc,mat_tien_m,rong_hem_m,mat_do_xay,la_hem,la_mat_tien,co_so_hong,co_noi_that,oto_vao,gan_truong_cho,chinh_chu,co_tt_phong_ngu,co_tt_mat_tien,nguon_du_lieu,tieu_de_sach,mo_ta_sach,url
4800.0,8.476371196895983,65.0,4.174387269895637,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,3.0,1.0,3.0,-1.0,-1.0,65.0,0,1,0,0,0,1,0,0,0,cafeland,"Bán nhà riêng: BÁN NHÀ AN DƯƠNG VƯƠNG AN LẠC, BÌNH TÂN, DT 4,2x15 CHỈ  <SO> 8","Bán nhà riêng An Lạc, TP. Hồ Chí Minh BÁN NHÀ AN DƯƠNG VƯƠNG AN LẠC, BÌNH TÂN, DT 4,2x15,5 CHỈ  <SO> 8 Nhà mới xây mới, – cơ hội sở hữu nhà đẹp với giá cực tốt! Diện tích: 4,2x15,5m nở hậu tài lộc vuông vức. Cách mặt tiền An Dương Vương chỉ 50m, giao thông thuận tiện. Nhà xây mới, sắp hoàn thiện, khách mua vào ở ngay. Khu dân cư hiện hữu, an ninh, hàng xóm thân thiện. Gần chợ, trường học, siêu thị, bến xe Miền Tây. Giá chỉ  <SO> 8 – hiếm có trong khu vực An Lạc. Liên hệ: 0949 344 333Gọi ngayBẮC CHUYÊN SĂN NHÀ GIÁ RẺ Giá : 4.800.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-an-duong-vuong-an-lac-binh-tan-dt-42x15-chi-4ty8-3174398.html
6050.0,8.707813551024888,73.0,4.290459441148391,Quận 6,Khong_ro,Khong_ro,Nhà riêng,2.0,2.0,3.0,-1.0,6.0,146.0,1,0,1,0,1,0,0,1,0,cafeland,Bán nhà riêng: NHÀ HƯƠNG LỘ 3 – HẺM 6M THÔNG – XE TẢI ĐỖ CỬA – 2 TẦNG – 2PN –,"Bán nhà riêng Bình Hưng Hòa, TP. Hồ Chí Minh **NHÀ 2 TẦNG – HẺM NHỰA 6M – XE TẢI ĐỖ CỬA – GẦN AEON** **Vị trí:** Gần **AEON**, thuận tiện di chuyển sang **Tân Phú, Quận 6** và các khu vực lân cận. **Đường nhựa 6m**, xe tải đỗ ngay cửa, ô tô 7 chỗ có thể vào tận nhà, thuận tiện sinh hoạt và kinh doanh. **Kết cấu 2 tầng:** Gồm **2 phòng ngủ – 3 WC – phòng thờ**, thiết kế đầy đủ công năng, phù hợp gia đình ở lâu dài. **Pháp lý:** Sổ hồng riêng, **A4**, pháp lý chuẩn, yên tâm giao dịch. **Điểm cộng:** Đường rộng – xe hơi tận nhà – vị trí thuận tiện – gần AEON, phù hợp mua ở hoặc đầu tư giữ tài sản. Giá : 6.050.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-nha-huong-lo-3-hem-6m-thong-xe-tai-do-cua-2-tang-2pn-3174400.html
6300.0,8.748304912379623,64.0,4.1588830833596715,Quận Tân Phú,Khong_ro,Khong_ro,Nhà riêng,2.0,2.0,2.0,-1.0,-1.0,128.0,1,1,1,0,1,1,1,1,0,cafeland,Bán nhà riêng: SIÊU PHẨM 2 MẶT TIỀN - ĐƯỜNG HẺM XE TẢI THÔNG BÀN CỜ KẾ AEON TÂN,"Bán nhà riêng Bình Hưng Hòa, TP. Hồ Chí Minh Kết cấu: 2 tầng, 2 Căn mỗi căn 2 Phòng ngủ, 2wc, Phòng Khách, Bếp. 2 hẻm xe tải thông bàn cờ, nhà xây dựng sai hiện trạng chủ bao cặp sang tên. Vị trí: Gần AEON Tân Phú, Chợ, Siêu Thị Trường Học các cấp, tiện ích xung quanh không thiếu thứ gì. Đường xe ôtô thông tứ tung, khu dân cư sầm uất, phù hợp Kinh doanh đa nghành nghề, spa, văn phòng,... . sổ hồng chính chủ đang để ngân hàng chủ có thể tự rút. Giá : 6.300.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-sieu-pham-2-mat-tien-duong-hem-xe-tai-thong-ban-co-ke-aeon-tan-3174399.html
5600.0,8.630521876723241,55.0,4.007333185232471,Quận 6,Khong_ro,Khong_ro,Nhà riêng,5.0,4.0,4.0,-1.0,-1.0,220.0,1,0,1,0,1,1,1,1,0,cafeland,Bán nhà riêng: CHỦ VỪA GIẢM  <SO>  BÁN NHÀ 4 TẦNG ĐƯỜNG VĂN THÂN Q6 5PN HẺM XE HƠ,"Bán nhà riêng Bình Tiên, TP. Hồ Chí Minh CHỦ VỪA GIẢM  <SO>  BÁN NHÀ 4 TẦNG VĂN THÂN Q6 – HẺM XE HƠI ĐỖ CỬA – 5x11M – 5PN – CHỈ  <SO> 6 Vị trí: Khu dân cư hiện hữu, hẻm xe hơi đỗ tận cửa, thuận tiện di chuyển các tuyến đường lớn Quận 6. Kết cấu: Nhà chủ xây tâm huyết, 4 tầng BTCT kiên cố, 5PN, thiết kế rộng rãi, phù hợp gia đình đông người. Tiện ích: Gần chợ, trường học, siêu thị, ngân hàng và đầy đủ tiện ích dân sinh. Dân trí: Khu dân cư an ninh, yên tĩnh, hàng xóm thân thiện. Pháp lý: Sổ hồng chính chủ, hoàn công đủ, pháp lý rõ ràng. GIÁ CHỈ  <SO> 6 – NHÀ KIÊN CỐ, 5PN, HẺM XE HƠI ĐỖ CỬA – HIẾM TRONG TẦM GIÁ. Liên hệ: 0949 344 333 – BẮC CHUYÊN SĂN NHÀ GIÁ RẺ Giá : 5.600.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-chu-vua-giam-300tr-ban-nha-4-tang-duong-van-than-q6-5pn-hem-xe-ho-3174396.html
10850.0,9.291920358968605,80.0,4.382026634673881,Quận 6,Khong_ro,Đẹp,Nhà riêng,3.0,4.0,3.0,-1.0,-1.0,320.0,0,1,0,0,0,1,0,0,0,cafeland,Bán nhà riêng: BÁN NHÀ MẶT TIỀN KHU TÊN LỬA –  <SO>  – 4 TẦNG – GIÁP QUẬN 6 – GIÁ,"Bán nhà riêng An Lạc, TP. Hồ Chí Minh BÁN NHÀ MẶT TIỀN KHU TÊN LỬA –  <SO>  – 4 TẦNG – GIÁP QUẬN 6 – GIÁ 10,X TỶ 2MC015 Diện tích: 4m x 20m ( <SO> ) Kết cấu: 1 trệt 3 lầu, sân thượng trước sau – nhà cao tầng bề thế, ở + kinh doanh cực tốt. Vị trí cực đẹp: Gần Chợ, C.Viên Phú Lâm. Giáp Quận 6. Gần Aeon Mall Bình Tân. Khu dân trí cao, đường đẹp – sạch sẽ – an ninh. Giá chỉ: 10,X tỷ (còn thương lượng cho khách thiện chí) Liên hệ: E Bình để được hỗ trợ tốt nhất. Giá : 10.850.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-mat-tien-khu-ten-lua-80m2-4-tang-giap-quan-6-gia-3174408.html
4200.0,8.34283980427146,48.0,3.871201010907891,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,3.0,2.0,2.0,-1.0,-1.0,96.0,0,0,1,0,1,0,0,1,0,cafeland,Bán nhà riêng: NHÀ Mới Xây ĐẸP Cho Gia Đình Trẻ - Phòng Ngủ Trệt - XE HƠI ĐẬU CỬ,"Bán nhà riêng An Lạc, TP. Hồ Chí Minh NHÀ ĐẸP – XE HƠI ĐẬU CỬA – CHỈ NHỈNH 4 TOI Vị trí: Tỉnh Lộ 10 ,sát Tên Lửa Bình Tân. Kết cấu: Diện tích: 4 x 12m ️ 2 tầng kiên cố ️ 3 Phòng ngủ rộng + 2 WC ️ Xe hơi đậu tận cửa, nhà vào ở ngay. Pháp lý: Sổ hồng riêng hoàn công đầy đủ – công chứng nhanh. Liên hệ: Em Bình hỗ trợ xem nhà trực tiếp. 24/24 Giá : 4.200.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-nha-moi-xay-dep-cho-gia-dinh-tre-phong-ngu-tret-xe-hoi-dau-cu-3174409.html
7100.0,8.867850063029406,80.0,4.382026634673881,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,8.0,4.0,4.0,-1.0,-1.0,320.0,1,0,0,0,1,0,0,1,0,cafeland,"Bán nhà riêng: Bình Tân nhà 4 tầng, chỉ hơn 7t, hẻm xe hơi thông","Bán nhà riêng Mã Lò, Bình Trị Đông, TP. Hồ Chí Minh Bình Tân nhà 4 tầng, chỉ hơn 7t, hẻm xe hơi thông * Nhà mới đẹp, dt  <SO> , 8pn, sân thượng trước sau * Vị trí tốt, gần khu t.ê.n l.ử.a, BV Bình Tân * Sổ chuẩn, hoàn công đủ, giao dịch nhanh Hãy gọi Hải khi anh/chị thấy phù hợp (27388ml2) Giá : 7.100.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-binh-tan-nha-4-tang-chi-hon-7t-hem-xe-hoi-thong-3174392.html
7900.0,8.974618038455112,65.0,4.174387269895637,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,5.0,5.0,4.0,-1.0,-1.0,325.0,1,0,0,1,1,0,0,1,0,cafeland,"Bán nhà riêng: Nhà 5 tầng mới đẹp lung linh tại Bình Tân, chỉ hơn  <SO> ","Bán nhà riêng Hương lộ 2, Bình Trị Đông, TP. Hồ Chí Minh 5 tầng mới đẹp lung linh tại Bình Tân, chỉ hơn  <SO>  * Hẻm xe hơi kết nối nhanh Mã Lò, ngã tư bốn xã, Thoại Ngọc Hầu * Dt( <SO> ) 5pn, full nội thất * Sổ chuẩn, hoàn công đủ Hãy gọi Hải khi anh/chị cảm thấy phù hợp (367688hl) Giá : 7.900.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-nha-5-tang-moi-dep-lung-linh-tai-binh-tan-chi-hon-7ty-3174380.html
7250.0,8.88875674784872,56.0,4.02535169073515,Quận 1,Khong_ro,Khong_ro,Nhà riêng,3.0,5.0,3.0,-1.0,-1.0,280.0,1,0,1,0,1,1,0,0,0,cafeland,"Bán nhà riêng: BÁN NHÀ GẦN BX MIỀN TÂY,5 TẦNG ,( <SO> ), ô tô đỗ cửa,chủ hạ nhiệt","Bán nhà riêng An Lạc, TP. Hồ Chí Minh Cần bán gấp căn nhà đẹp lung linh, vị trí cực hiếm ngay khu Bến Xe Miền Tây – An Lạc – Bình Tân. Nhà xây kiên cố 5 tầng, thiết kế hiện đại, chỉ việc xách vali vào ở. • Diện tích:  <SO>  • Kết cấu: 1 trệt 4 lầu – 5 tầng BTCT chắc chắn • Hẻm ô tô thông tứ tung, ra vào thoải mái • Khu dân trí cao, an ninh, hàng xóm văn minh • Chủ nhà thiện chí, hạ ngay  <SO>  để bán nhanh Tiện ích xung quanh đầy đủ: Gần BX Miền Tây, AEON Bình Tân, Bệnh viện Triều An, Tỉnh Lộ 10, Kinh Dương Vương, Võ Văn Kiệt, đi Quận 1 chỉ 15 phút. Phù hợp: ở gia đình đông người, mở văn phòng, cho thuê, đầu tư giữ tiền. Sổ Hồng Riêng,Hoàn công đầy đủ,Công chứng ngay một nốt nhạc. ️ Gọi ngay cho em Khánh hỗ trợ xem nhà miễn phí 24/7 – gặp chủ thương lượng trực tiếp. 996944 Giá : 7.250.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-gan-bx-mien-tay5-tang-56m2-o-to-do-cuachu-ha-nhiet-3174348.html
4600.0,8.433811582477187,86.0,4.454347296253507,Quận 5,Khong_ro,Kinh Dương Vương,Nhà riêng,5.0,2.0,6.0,-1.0,-1.0,172.0,0,1,1,0,0,1,0,1,0,cafeland,"Bán nhà riêng: Bán Nhà gần AEON Bình Tân,Nở Hậu cực phong thủy,( <SO> ) giá  <SO> ","Bán nhà riêng Lê Tấn Bê, An Lạc, TP. Hồ Chí Minh Bán Nhà gần AEON Bình Tân,Nở Hậu cực phong thủy,( <SO> ) giá  <SO> . -Nhà BTCT,1 trệt ,2 lầu, 5PN, 6WC xách vali vào ở ngay -Nhà 2 mặt tiền trước,sau thoáng mát, đang cho thuê ổn định  <SO>  / tháng -Khu dân cư sầm uất thân thiện. -Tiện ích đầy đủ,chỉ vài phút ra BX Miền Tây,BVTriều An,chợ An Lạc, AEON Bình Tân,trường học các cấp... -giao thông thuận tiện qua các Quận 5,Quận 6,Quận8...Đường Kinh Dương Vương,An Dương Vương,Quốc Lộ 1A..... -pháp lý chuẩn,Sổ Hồng Riêng vuông vức,Hoàn công đầy đủ, công chứng ngay một nốt nhạc. -Alo em Khánh hỗ trợ xem nhà miễn phí 24/7-Gặp chủ thương lượng trực tiếp. Giá : 4.600.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-gan-aeon-binh-tanno-hau-cuc-phong-thuy86m2-gia-46-ty-3174349.html
5300.0,8.575462099540212,101.0,4.61512051684126,Quận Bình Tân,An Lạc,Lê Tấn Bê,Nhà riêng,3.0,1.0,3.0,-1.0,-1.0,101.0,1,0,0,0,1,1,0,0,0,cafeland,Bán nhà riêng: BÁN NHÀ LÊ TẤN BÊ – HẺM Ô TÔ – 8X23M – AN LẠC BÌNH TÂN – GIÁ CHỈ,"Bán nhà riêng Lê Tấn Bê, An Lạc, TP. Hồ Chí Minh BÁN NHÀ LÊ TẤN BÊ – HẺM Ô TÔ – 8X23M – AN LẠC BÌNH TÂN – GIÁ CHỈ  <SO>  Cần bán nhà hẻm ô tô đường Lê Tấn Bê, phường An Lạc, quận Bình Tân. • Diện tích đẹp: 8x23m, đất vuông vức, không lỗi phong thủy • Hẻm rộng ô tô ra vào thoải mái, khu dân cư hiện hữu, an ninh • Thích hợp xây mới, làm kho, xưởng nhỏ, hoặc đầu tư giữ tiền Tiện ích xung quanh: Gần chợ An Lạc, Bến xe Miền Tây, AEON Mall Bình Tân, trường học các cấp, ngân hàng Kết nối nhanh: Lê Tấn Bê – Kinh Dương Vương – Võ Văn Kiệt – Tỉnh Lộ 10 Gọi ngay cho em Khánh hỗ trợ xem nhà miễn phí 24/7 – gặp chủ thương lượng trực tiếp Giá : 5.300.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-le-tan-be-hem-o-to-8x23m-an-lac-binh-tan-gia-chi-3174347.html
6800.0,8.824677891164198,125.0,4.8283137373023015,Quận Bình Tân,Khong_ro,Khong_ro,Căn hộ,2.0,1.0,2.0,-1.0,4.0,125.0,1,0,0,0,1,1,0,0,0,cafeland,"Bán căn hộ Mini, Dịch vụ: Bán nhà trọ ngang khủng Tân Hòa Đông(5x25)ôtô đỗ cửa,f","Bán căn hộ Mini, Dịch vụ Bình Trị Đông, TP. Hồ Chí Minh Bán nhà trọ ngang khủng Tân Hòa Đông(5x25)ôtô đỗ cửa,full phòng,GIÁ  <SO>  (020526). Cơ hội sở hữu bất động sản đa công năng tại Tân Hòa Đông:diện tích cực đẹp 5x25 công nhận  <SO> , nhà BTCT chắc chắn, không gian rộng cho gia đình đông người hoặc cải tạo nâng cấp giá trị cao. Điểm sáng đầu tư là khu phòng trọ phía sau gồm 4 phòng cho thuê, có lối đi riêng biệt, đảm bảo riêng tư cho chủ nhà và khách thuê, mang về thu nhập đều đặn  <SO>  mỗi tháng. Đây là mô hình vừa an cư vừa tạo dòng tiền bền vững. Vị trí hẻm 4m thuận tiện, gần các trục đường lớn Kinh Dương Vương, Võ Văn Kiệt, Tên Lửa, Hồ Học Lãm; kết nối nhanh đến AEON Bình Tân, Bến Xe Miền Tây, bệnh viện, siêu thị, trường học và khu dân cư hiện hữu sầm uất. Sản phẩm phù hợp đầu tư giữ tài sản, cho thuê lâu dài hoặc mở rộng kinh doanh nhà trọ. Giá  <SO>  cho quỹ đất lớn và dòng tiền sẵn là lựa chọn rất đáng cân nhắc. Gọi ngay cho em Khánh hỗ trợ xem nhà miễn phí 24/7 – gặp chủ thương lượng trực tiếp(THĐ010526) Giá : 6.800.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-can-ho-mini-dich-vu-ban-nha-tro-ngang-khung-tan-hoa-dong5x25oto-do-cuaf-3174345.html
5580.0,8.626944055375356,87.0,4.465908118654584,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,3.0,1.0,3.0,5.0,-1.0,87.0,1,0,0,0,1,1,1,0,1,cafeland,"Bán nhà riêng: BÁN NHÀ BÌNH TÂN ( <SO> )ngang 5m bề thế, ôtô đỗ cửa,GIÁ  <SO>  (1","Bán nhà riêng Lê Đình Cẩn, Bình Tân, TP. Hồ Chí Minh BÁN NHÀ BÌNH TÂN ( <SO> )ngang 5m bề thế, ôtô đỗ cửa,GIÁ  <SO>  (120526). Cần bán gấp nhà đẹp khu vực Bình Tân, diện tích rộng  <SO> , ngang chuẩn đẹp 5m cực hiếm, phù hợp ở gia đình đông người hoặc đầu tư giữ tài sản lâu dài. Kết cấu nhà chắc chắn, không gian rộng rãi thoáng mát Hẻm xe hơi vào tận cửa, di chuyển thuận tiện Khu dân cư an ninh, hàng xóm thân thiện Pháp lý chuẩn, công chứng nhanh Vị trí đẹp, kết nối nhanh ra các tuyến đường lớn như Kinh Dương Vương, Hồ Học Lãm, Tên Lửa, Quốc lộ 1A. Gần AEON Mall Bình Tân, Bến Xe Miền Tây, bệnh viện Quốc tế City, chợ và trường học các cấp. Thích hợp mua ở kết hợp kinh doanh hoặc cho thuê giá tốt. Giá bán chỉ:  <SO>  thương lượng trực tiếp chính chủ. Gọi ngay cho em Khánh hỗ trợ xem nhà miễn phí 24/7 – gặp chủ thương lượng trực tiếp (COWIS8) Giá : 5.580.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-binh-tan-87m2ngang-5m-be-the-oto-do-cuagia-558-ty-1-3174346.html
6500.0,8.779557455883728,72.0,4.276666119016055,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,5.0,4.0,4.0,-1.0,-1.0,288.0,1,1,0,0,1,0,0,1,0,cafeland,"Bán nhà riêng: Bán nhà 4 tầng Bình Tân, dt(4×18m) chỉ hơn  <SO> ","Bán nhà riêng Hương lộ 2, Bình Trị Đông, TP. Hồ Chí Minh Bán nhà 4 tầng Bình Tân, dt(4×18m) chỉ hơn  <SO>  * Lô góc tuyệt đẹp, mặt tiền hẻm Hương lộ 2, hẻm xe hơi thông * Phù hợp để ở và kinh doanh thật tuyệt * Kết cấu 1trệt 3 lầu, 5pn, sân thượng trước sau * Sổ chuẩn, hoàn công đủ Gọi Hải xem nhà ngay (355840hl) Giá : 6.500.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-4-tang-binh-tan-dt418m-chi-hon-6ty-3174373.html
6450.0,8.771835409789817,75.0,4.31748811353631,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,3.0,1.0,3.0,5.0,-1.0,75.0,1,0,0,0,1,1,0,1,1,cafeland,"Bán nhà riêng: Bán nhà mới đẹp, ngang 5m tại Hương lộ 2. Chỉ hơn  <SO> ","Bán nhà riêng Hương lộ 2, Bình Trị Đông, TP. Hồ Chí Minh Nhà mới đẹp, ngang 5m tại Hương lộ 2. Chỉ hơn  <SO>  * Vị trí đẹp, hẻm xe hơi thông, gần BV Bình Tân, trường học các cấp * Dt (5×15m), 1trệt 1lầu 3 pn (có phòng rộng rãi ở tầng trệt * Sổ chuẩn, giao dịch nhanh Gọi Hải xem nhà ngay #haibds (356688hl) Giá : 6.450.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-ban-nha-moi-dep-ngang-5m-tai-huong-lo-2-chi-hon-6ty-3174374.html
7100.0,8.867850063029406,71.0,4.2626798770413155,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,4.0,4.0,4.0,-1.0,-1.0,284.0,1,1,0,0,0,1,0,1,0,cafeland,"Bán nhà riêng: Hơn 7t xíu xiu, có nhà 4 tầng tại Bình Tân, hẻm xe tải","Bán nhà riêng Tân Tạo, TP. Hồ Chí Minh Hơn 7t xíu xiu, có nhà 4 tầng tại Bình Tân, hẻm xe tải * Tại chợ Lê Đình Cẩn dt (4.2×17) 4pn * Gần mặt tiền đường, giao thông thuận tiện, tiện ích đầy đủ * Sổ chuẩn, hoàn công đủ, giao dịch nhanh Gọi Hải xem nhà ngay (330270ld2) Giá : 7.100.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-hon-7t-xiu-xiu-co-nha-4-tang-tai-binh-tan-hem-xe-tai-3174370.html
6700.0,8.809862805379057,68.0,4.219507705176107,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,4.0,4.0,4.0,-1.0,-1.0,272.0,1,0,0,0,1,0,0,1,0,cafeland,"Bán nhà riêng: Nhà hương lộ 2, 4 tầng kiên cố, thiết kế lệch, hơn  <SO> ","Bán nhà riêng Hương lộ 2, Bình Trị Đông, TP. Hồ Chí Minh Nhà hương lộ 2, 4 tầng kiên cố, thiết kế lệch, hơn  <SO>  * Vị trí đẹp, hẻm xe hơi gần BV Bình Tân, kết cấu nhanh Ao Đôi, Tân Kỳ Tân Quý, khu tên lửa, Aeon Bình Tân * Kết cấu lệch tầng, dt(4×17m) 4pn 4wc, st * Sổ chuẩn, hoàn công đủ Gọi Hải xem nhà ngay (275840hl) Giá : 6.700.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-nha-huong-lo-2-4-tang-kien-co-thiet-ke-lech-hon-6ty-3174377.html
7500.0,8.922658299524402,72.0,4.276666119016055,Quận Tân Phú,Khong_ro,Lê Văn Quới,Nhà riêng,3.0,1.0,3.0,-1.0,-1.0,72.0,1,1,0,0,0,1,0,0,0,cafeland,"Bán nhà riêng: Chỉ hơn  <SO> , nhà gần mặt tiền đường Lê Văn Quới","Bán nhà riêng Lê Văn Quới, Bình Trị Đông, TP. Hồ Chí Minh Chỉ hơn  <SO> , nhà gần mặt tiền đường Lê Văn Quới * Hẻm xe tải thông, dt(4×18m) sát chợ Lê Văn Quới, aeon Tân Phú * Khu dân cư sầm uất, phù hợp để ở và kinh doanh các loại * Sổ chuẩn, giao dịch nhanh chóng Hãy gọi Hải khi anh/chị thấy phù hợp (353238vq2) Giá : 7.500.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-chi-hon-7ty-nha-gan-mat-tien-duong-le-van-quoi-3174379.html
6500.0,8.779557455883728,76.0,4.330733340286331,Quận Bình Tân,Khong_ro,Khong_ro,Nhà riêng,3.0,4.0,3.0,-1.0,-1.0,304.0,0,0,0,0,0,0,0,0,0,cafeland,"Bán nhà riêng: 4 tầng Hương lộ 2 dt ( <SO> ), hơn  <SO> , xe tải đậu cửa","Bán nhà riêng Bình Trị Đông, TP. Hồ Chí Minh 4 tầng Hương lộ 2 dt ( <SO> ), hơn  <SO> , xe tải đậu cửa * Vị trí đẹp, gần BV Bình Tân, Ngã Tư bốn xã, Phan Anh, Lê Văn Quới * Nơi vừa ở vừa kinh doanh rất tuyệt * Sổ chuẩn, hoàn công đủ Hãy gọi Hải, khi anh/chị cảm thấy phù hợp (355840hl2) Giá : 6.500.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-4-tang-huong-lo-2-dt-76m2-hon-6ty-xe-tai-dau-cua-3174378.html
8600.0,9.0595174822416,66.0,4.189654742026425,Quận 6,Khong_ro,Khong_ro,Nhà riêng,4.0,5.0,5.0,-1.0,7.0,330.0,1,0,1,0,1,0,0,1,0,cafeland,Bán nhà riêng: SIÊU PHẨM NHÀ MỚI 5 TẦNG – NGAY TỈNH LỘ 10 – Giá chỉ Hơn 8 Đồng,"Bán nhà riêng Bình Trị Đông, TP. Hồ Chí Minh SIÊU PHẨM NHÀ MỚI 5 TẦNG – NGAY TỈNH LỘ 10 – GIÁ Nhỉnh 8 Đồng. Diện tích:  <SO>  – sổ vuông đẹp Kết cấu: 1 trệt 1 lửng 3 lầu + sân thượng Gồm: 4PN, 5WC, phòng làm việc, phòng thờ Hẻm nhựa 7m, xe hơi vào nhà Gần AEON Mall Bình Tân, khu Tên Lửa, giáp Q6 Vị trí đẹp – khu phân lô đồng bộ cao tầng Sổ hồng riêng – mua bán nhanh ️ Liên hệ: O90*707*3268 Nhà Đất Thanh Bình. Giá : 8.600.000.000 VND Diện tích:  <SO> ",https://nhadat.cafeland.vn/ban-nha-rieng-sieu-pham-nha-moi-5-tang-ngay-tinh-lo-10-gia-chi-hon-8-dong-3174422.html
16600.0,9.717157974344635,80.0,4.382026634673881,Quận 8,Khong_ro,Khong_ro,Nhà mặt tiền,4.0,2.0,4.0,-1.0,-1.0,160.0,0,1,1,0,0,1,0,0,0,cafeland,"BÁN NHÀ MẶT TIỀN KD NGUYỄN THỊ MƯỜI, GẦN TTTM PARC MALL CAO LỖ, 4M X 20M, SHR, N","Bán nhà mặt tiền Kinh Doanh Nguyễn Thị Mười P4 - Quận 8 . - Gần Parc Mall Cao Lỗ, sát Đại học Công Nghệ Sài Gòn, Cao Đẳng Bách Khoa Nam Sài Gòn - Diện tích : 4m x 20m - Hướng: Tây Bắc ( Tây tứ trạch) - Kết cấu : 1 trệt, 2 lầu, sân thượng - Gần cầu Chữ Y, cầu Chsnh Hưng, chợ Rạch Ông, tiện di chuyển đi các quận trung tâm: Quận 1, Quận 5, Quận 7, Quận 10 .... . Gần các tuyến đường lớn: Tạ Quang Bửu, Cao Lỗ, Dương Bá Trạc, Âu Dương Lân, Nguyễn Thị Tần ... - Mặt tiền đường thông thoáng có lề rộng, gần trường Đại Học, Công Viên, Trung tâm Thương Mại Parc Mall...đầy đủ tiện ích... Sổ hồng riêng Giá :  <SO>   <SO>  TL",https://nhadat.cafeland.vn/ban-nha-mat-tien-kd-nguyen-thi-muoi-gan-tttm-parc-mall-cao-lo-4m-x-20m-shr-n-3174573.html
